TAXON;Records_1921-1940;Records_1941-1960;Records_1961-1980;Records_1981-2000;Records_2001-2020;Trend_mediterranean;Trend_alpine;Trend_atlantic;Trend_boreal;Trend_continental;;;
Megachile montenegrensis;0;4;5;2;25;-0.0660744734814814;NA;NA;NA;NA;;;
Megachile nigriventris;52;109;189;204;707;NA;0.00882630177386108;NA;-0.00548284104091237;0.000424291117294576;;;
Megachile octosignata;11;22;28;31;59;NA;NA;NA;NA;NA;;;
Megachile opacifrons;2;3;7;5;16;-0.0107989681809773;NA;NA;NA;NA;;;
Megachile parietina;137;96;94;172;375;NA;NA;NA;NA;NA;;;
Megachile patellimana;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Megachile pilicrus;23;32;48;128;154;-0.0480821719358764;0.0347706026894672;NA;NA;0.0187959504134605;;;
Megachile pilidens;0;8;28;1;0;NA;NA;NA;NA;NA;;;
Megachile posti;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Megachile pusilla;13;14;103;27;73;-0.0659065742017518;NA;NA;NA;0.12534333830494;;;
Megachile pyrenaea;319;372;271;178;368;NA;NA;NA;NA;NA;;;
Megachile pyrenaica;96;80;185;152;464;-0.0416902317310692;-0.0455397469930165;NA;NA;-0.0313278156419206;;;
Megachile roeweri;0;0;0;0;93;NA;NA;NA;NA;NA;;;
Megachile rotundata;173;356;353;176;953;NA;NA;NA;NA;NA;;;
Megachile rufescens;1;0;0;0;54;0.921135931105969;NA;NA;NA;NA;;;
Megachile sculpturalis;0;0;0;0;98;NA;NA;NA;NA;NA;;;
Megachile semicircularis;0;0;2;3;34;-0.0294572438908104;NA;NA;NA;NA;;;
Megachile sicula;26;56;50;43;251;-0.0161099871792057;NA;NA;NA;NA;;;
Megachile tenuistriga;0;0;0;5;1;NA;NA;NA;NA;NA;;;
Megachile thevestensis;0;0;0;14;2;NA;NA;NA;NA;NA;;;
Megachile troodica;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Megachile versicolor;290;452;814;2181;5560;NA;NA;NA;NA;NA;;;
Megachile willughbiella;420;664;2097;2908;9053;-0.00782324144009981;0.0246833121891445;0.0226355203712176;0.00469516542470002;0.0520865844052457;;;
Megasyrphus erraticus;1;4;15;90;164;NA;0.0835775741308744;-0.0270155800088252;NA;-0.0172279296158936;;;Alp
Melangyna arctica;1;0;4;48;19;NA;0.0170498101007895;-0.0801673574054659;NA;NA;;;
Melangyna barbifrons;1;3;1;13;24;NA;NA;NA;NA;NA;;;Alp
Melangyna compositarum;12;13;43;144;334;NA;0.0185615763248567;-0.0277532437465906;-0.0326760871971204;-0.0364116508570118;;;
Melangyna ericarum;0;0;2;2;2;NA;NA;NA;NA;NA;;;
Melangyna lasiophthalma;11;11;31;242;569;NA;NA;NA;NA;NA;;;
Melangyna pavlovskyi;0;0;0;0;32;NA;NA;NA;NA;0.190848718280239;;;
Melangyna quadrimaculata;0;0;0;3;13;NA;NA;NA;NA;-0.0292664682268378;;;Alp
Melangyna umbellatarum;8;8;23;105;368;0.0378512608095171;0.0429035194678771;-0.00383232165820033;-0.0666290978667644;-0.0148896195245947;;;
Melanogaster aerosa;3;0;4;48;53;NA;NA;NA;NA;NA;;;
Melanogaster curvistylus;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Melanogaster hirtella;11;7;35;829;1447;-0.0417496880375768;NA;-0.00538579001148779;NA;0.0405713711665478;;;
Melanogaster nuda;0;17;1;133;333;NA;NA;NA;NA;NA;;;
Melanogaster parumplicata;0;5;0;3;2;NA;NA;NA;NA;NA;;;
Melanostoma certum;4;4;35;39;48;NA;-0.0318465393761402;0.178705939790189;NA;NA;;;
Melanostoma mellarium;0;0;0;0;19;NA;NA;NA;NA;NA;;;
Melanostoma mellinum;56;72;154;700;10344;0.0239078853965747;0.00817646702952798;0.0824083503533056;0.0295206368532095;0.0575089048043908;;;
Melanostoma scalare;33;30;56;501;12566;0.20861702333816;-0.00976049536373654;0.147361402346035;0.055630364517173;0.119633142241224;;;
Melecta aegyptiaca;2;5;7;1;12;-0.235152851814533;NA;NA;NA;NA;;;
Melecta albifrons;216;250;574;643;2270;-0.0334935612562693;-0.00334167169863664;0.0384539090850824;0.0355160856184324;-0.0057576530047406;;;
Melecta duodecimmaculata;9;3;7;0;3;-0.125273930187452;NA;NA;NA;NA;;;
Melecta festiva;10;7;29;18;13;-0.115900456906335;-0.0518561715759488;NA;NA;NA;;;
Melecta fulgida;0;2;29;0;2;-0.135528876860788;NA;NA;NA;NA;;;
Melecta funeraria;0;12;13;2;9;0.0093684149066954;NA;NA;NA;NA;;;
Melecta gracilipes;0;2;0;0;0;NA;NA;NA;NA;NA;;;
Melecta guichardi;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Melecta italica;16;23;34;28;25;NA;NA;NA;NA;NA;;;
Melecta leucorhyncha;12;12;34;1;9;-0.116550934932987;NA;NA;NA;-0.239122311998183;;;
Melecta luctuosa;193;146;86;99;217;NA;NA;NA;NA;NA;;;
Melecta mundula;2;4;1;1;0;NA;NA;NA;NA;NA;;;
Melecta obscura;13;6;12;10;42;NA;NA;NA;NA;NA;;;
Melecta tuberculata;9;18;60;0;7;-0.0975426538000458;NA;NA;NA;NA;;;
Meligramma cingulatum;0;0;0;25;30;NA;NA;NA;NA;NA;;;
Meligramma guttatum;1;4;6;23;34;NA;NA;-0.0684229608697942;-0.0449061008556095;0.0409705471672275;;;
Meligramma triangulifera;6;3;8;34;211;NA;NA;-0.0122495683830618;0.00334761327604276;0.0391526612641223;;;
Meliscaeva auricollis;11;16;58;769;2850;-0.00316211926609936;0.043857612450079;0.0326185727336626;NA;0.0262423029293034;;;
Meliscaeva cinctella;17;24;152;285;2811;0.0455047854410847;0.0238158511048597;0.0511422438004208;0.0159154673216328;0.049068469305276;;;
Melitta budensis;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Melitta dimidiata;23;15;63;225;200;NA;NA;NA;NA;NA;;;
Melitta haemorrhoidalis;399;464;917;1200;3991;NA;NA;NA;NA;NA;;;
Melitta hispanica;0;0;0;3;9;NA;NA;NA;NA;NA;;;
Melitta iberica;3;0;3;3;0;NA;NA;NA;NA;NA;;;
Melitta kastiliensis;3;0;6;0;5;-0.144073172868259;NA;NA;NA;NA;;;
Melitta leporina;662;750;1379;1070;3553;-0.0907066972768289;-0.0176784812611433;-0.0453626999433167;-0.00289384527151617;0.00136988231951056;;;
Melitta maura;0;6;56;6;0;NA;NA;NA;NA;NA;;;
Melitta melanura;0;27;1;4;7;NA;NA;NA;NA;-0.00012553237559635;;;
Melitta murciana;0;3;3;6;33;NA;NA;NA;NA;NA;;;
Melitta nigricans;122;156;155;155;3719;-0.0090677366750113;0.0188062628246583;0.0789014089470107;NA;0.0219197072473349;;;
Melitta seitzi;0;0;0;9;0;NA;NA;NA;NA;NA;;;
Melitta sibirica;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Melitta tomentosa;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Melitta tricincta;216;178;271;1067;1542;-0.0433524056053696;0.0612140368189917;0.0153585145671422;-0.0521231995057772;-0.0243687925625156;;;
Melitta udmurtica;0;0;11;7;2;NA;NA;NA;NA;NA;;;
Melitturga caudata;1;49;33;79;76;-0.0480182091458521;NA;NA;NA;NA;;;
Melitturga clavicornis;51;45;76;57;117;-0.0746351366700482;0.0187075226154298;NA;NA;-0.0290920469465355;;;
Melitturga praestans;1;0;12;3;0;NA;NA;NA;NA;NA;;;
Melitturga spinosa;1;0;2;1;0;NA;NA;NA;NA;NA;;;
Melitturga syriaca;2;0;1;1;0;NA;NA;NA;NA;NA;;;
Melitturga taurica;0;0;1;1;0;NA;NA;NA;NA;NA;;;
Merodon aberrans;15;32;27;75;71;-0.0806768260892369;0.000311845202275441;NA;NA;-0.0872297652834409;;;
Merodon abruzzensis;0;7;0;0;0;NA;NA;NA;NA;NA;;;
Merodon adriaticus;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Merodon aerarius;1;20;37;19;66;0.192054756863304;-0.0458360046601355;NA;NA;0.102743439987152;;;
Merodon alagoezicus;0;0;0;8;3;0.360866548216003;NA;NA;NA;NA;;;
Merodon albifasciatus;0;0;0;2;8;NA;NA;NA;NA;NA;;;
Merodon albifrons;7;45;32;135;298;-0.0538687314462926;-0.0474209686707186;-0.540901826498245;NA;-0.0425425467314164;;;
Merodon alexandri;0;1;1;8;1;NA;NA;NA;NA;-0.00644766496930258;;;
Merodon ambiguus;0;0;0;0;18;NA;NA;NA;NA;NA;;;
Merodon analis;1;7;3;18;23;NA;0.159832373766519;NA;NA;-0.0668851252682804;;;
Merodon andriotes;0;0;0;0;6;NA;NA;NA;NA;NA;;;
Merodon antonioi;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Merodon armipes;1;19;18;135;103;-0.0185706221885947;-0.0966405153174414;NA;NA;0.0139902487547588;;;
Merodon atratus;3;5;24;4;5;NA;NA;NA;NA;NA;;;Alp
Merodon atricapillatus;0;0;0;19;0;NA;NA;NA;NA;NA;;;
Merodon aureus;6;8;33;37;118;-0.0814841556058761;-0.0323416106323741;NA;NA;0.0306587880858416;;;Alp
Merodon aurifer;8;8;7;7;44;-0.0991267348494744;NA;NA;NA;NA;;;
Merodon auripes;0;11;6;32;12;0.114541083107885;0.110880562223585;NA;NA;-0.100455686758826;;;
Merodon avidus;5;53;104;229;406;-0.0358826239339651;-0.03915988723681;-0.0630315951680644;NA;0.00586369457567832;;;
Merodon balkanicus;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Merodon bessarabicus;0;4;0;4;50;-0.0160529912386612;NA;NA;NA;-0.0603954832393559;;;
Merodon cabanerensis;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Merodon caerulescens;0;0;14;1;14;0.366416303924537;NA;NA;NA;NA;;;
Merodon calcaratus;0;0;1;0;3;NA;NA;NA;NA;NA;;;
Merodon calidus;3;7;2;54;56;-0.0433622906037113;-0.0145188965836649;NA;NA;0.131893523671194;;;
Merodon chalybeatus;0;1;4;4;14;NA;NA;NA;NA;NA;;;
Merodon chalybeus;1;1;2;12;20;-0.0644013303441554;NA;-0.0448714100909046;NA;NA;;;
Merodon chrysotrichos;0;0;0;0;9;NA;NA;NA;NA;NA;;;
Merodon cinereus;11;30;64;55;39;NA;NA;NA;NA;NA;;;Alp
Merodon clavipes;17;16;23;62;234;-0.0228347793110483;0.0199063903382255;-0.068732712312928;NA;-0.067717390632251;;;
Merodon clunipes;0;1;5;15;50;0.00105884960314013;NA;NA;NA;NA;;;
Merodon confinium;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Merodon confusus;0;0;4;8;13;NA;NA;NA;NA;NA;;;
Merodon constans;0;9;6;20;51;0.136461777565417;0.0776652307305043;NA;NA;-0.0633309365719581;;;
Merodon crassifemoris;1;7;4;2;1;NA;NA;NA;NA;NA;;;
Merodon crypticus;0;0;0;2;1;NA;NA;NA;NA;NA;;;
Merodon desuturinus;0;0;0;22;14;NA;0.11855542380076;NA;NA;0.337722160179696;;;
Merodon eques;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Merodon equestris;38;39;191;453;5790;NA;NA;NA;NA;NA;;;
Merodon erivanicus;2;4;0;9;88;-0.0758225080942225;NA;NA;NA;NA;;;
Merodon erymanthius;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Merodon escorialensis;0;0;2;0;0;NA;NA;NA;NA;NA;;;
Merodon euri;0;0;1;4;22;NA;NA;NA;NA;NA;;;
Merodon femoratoides;0;1;0;4;7;-0.114112808157382;NA;NA;NA;NA;;;
Merodon femoratus;1;1;13;17;13;-0.111752896419654;NA;NA;NA;NA;;;
Merodon flavicornis;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Merodon flavus;6;7;18;5;7;NA;NA;NA;NA;NA;;;
Merodon funestus;4;9;19;38;97;NA;NA;NA;NA;NA;;;
Merodon gallicus;1;0;1;0;3;NA;NA;NA;NA;NA;;;
Merodon geniculatus;2;0;9;23;30;-0.05759941415848;NA;NA;NA;NA;;;
Merodon hamifer;1;0;0;1;31;-0.0264865118719014;NA;NA;NA;NA;;;
Merodon hoplitis;1;0;3;0;8;0.750581835174031;NA;NA;NA;NA;;;
Merodon ibericus;0;0;13;5;14;NA;NA;NA;NA;NA;;;
Merodon italicus;1;18;3;13;45;NA;NA;NA;NA;NA;;;
Merodon kozufensis;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Merodon latifemoris;0;0;0;0;14;0.00579924268947055;NA;NA;NA;NA;;;
Merodon legionensis;0;0;0;7;10;0.0318788086183538;NA;NA;NA;NA;;;
Merodon loewi;3;5;6;48;33;NA;NA;NA;NA;NA;;;
Merodon longisetus;0;0;0;0;3;NA;NA;NA;NA;NA;;;
Merodon luteihumerus;0;0;0;0;5;NA;NA;NA;NA;NA;;;
Merodon luteofasciatus;0;0;0;0;10;NA;NA;NA;NA;NA;;;
Merodon luteomaculatus;0;0;0;2;14;NA;NA;NA;NA;NA;;;
Merodon makrisi;0;0;0;0;9;NA;NA;NA;NA;NA;;;
Merodon medium;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Merodon megavidus;0;0;0;1;12;NA;NA;NA;NA;NA;;;
Merodon minutus;1;3;16;7;24;-0.0706180271780989;NA;NA;NA;NA;;;
Merodon moenium;21;41;25;147;179;-0.0864911801930699;-0.0623611694124007;-0.0909337714220039;NA;-0.0576506160079661;;;
Merodon nanus;0;0;0;0;10;0.58429291483459;NA;NA;NA;NA;;;
Merodon natans;0;1;8;43;56;0.322333807122237;NA;NA;NA;-0.0754337330352047;;;
Merodon naxius;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Merodon neofasciatus;1;0;1;5;47;0.0968564321944073;NA;NA;NA;NA;;;
Merodon neolydicus;0;0;0;1;5;NA;NA;NA;NA;NA;;;
Merodon neonanus;0;0;0;9;12;-0.0214777889621666;NA;NA;NA;NA;;;
Merodon nigritarsis;16;37;38;58;62;-0.0810694119888672;-0.0823440487369688;NA;NA;-0.119605678262078;;;
Merodon nisi;0;0;0;4;5;NA;NA;NA;NA;NA;;;
Merodon nitens;0;0;3;0;0;NA;NA;NA;NA;NA;;;
Merodon obscuritarsis;1;3;16;28;41;NA;NA;NA;NA;NA;;;
Merodon olympius;0;0;0;0;5;NA;NA;NA;NA;NA;;;
Merodon opacus;0;0;0;1;40;0.00754720343401364;NA;NA;NA;NA;;;
Merodon orjensis;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Merodon ottomanus;0;0;1;0;4;NA;NA;NA;NA;NA;;;
Merodon papillus;0;0;0;0;23;-0.0596480411903254;NA;NA;NA;NA;;;
Merodon parietum;0;0;6;5;2;NA;NA;NA;NA;NA;;;
Merodon peloponnesius;0;0;0;0;3;NA;NA;NA;NA;NA;;;
Merodon planiceps;0;0;0;1;0;NA;NA;NA;NA;NA;;;
Merodon pruni;0;8;11;31;66;0.0208950482636183;NA;NA;NA;NA;;;
Merodon pulveris;0;0;17;3;31;NA;NA;NA;NA;NA;;;
Merodon pumilus;2;0;2;4;4;0.0158133343132432;NA;NA;NA;NA;;;
Merodon puniceus;0;0;0;0;7;NA;NA;NA;NA;NA;;;
Merodon quercetorum;0;0;0;1;2;NA;NA;NA;NA;NA;;;
Merodon rasicus;1;0;0;0;3;NA;NA;NA;NA;NA;;;
Merodon robustus;0;0;0;7;2;NA;NA;NA;NA;NA;;;
Merodon rojoi;0;0;0;4;3;NA;NA;NA;NA;NA;;;
Merodon rubidiventris;1;3;5;1;8;-0.0846977347253192;NA;NA;NA;NA;;;
Merodon ruficornis;3;1;4;38;26;0.0775843003764926;0.164930323161318;NA;NA;-0.0760605581725056;;;
Merodon rufipes;0;0;0;2;0;NA;NA;NA;NA;NA;;;
Merodon rufus;9;5;26;31;32;-0.0849268260065128;0.0272684307767039;NA;NA;-0.123067361970466;;;
Merodon sacki;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Merodon sapphous;0;0;0;0;8;NA;NA;NA;NA;NA;;;
Merodon segetum;2;0;0;1;1;NA;NA;NA;NA;NA;;;
Merodon serrulatus;2;5;11;18;33;NA;NA;NA;NA;NA;;;
Merodon spineus;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Merodon spinitarsis;0;0;2;23;63;0.105675528083992;NA;NA;NA;NA;;;
Merodon telmateia;0;0;0;0;5;NA;NA;NA;NA;NA;;;
Merodon teruelensis;0;0;7;3;0;NA;NA;NA;NA;NA;;;
Merodon testaceus;0;0;2;1;41;0.00194186410485144;NA;NA;NA;NA;;;
Merodon toscanus;0;1;0;2;0;NA;NA;NA;NA;NA;;;
Merodon trebevicensis;0;2;3;18;15;NA;NA;NA;NA;NA;;;
Merodon triangulum;0;2;1;2;4;NA;NA;NA;NA;NA;;;
Merodon trochantericus;0;0;7;5;18;0.0589230954394941;NA;-0.0909906487390693;NA;NA;;;
Merodon unguicornis;1;1;2;3;10;-0.0931917061010299;NA;NA;NA;NA;;;
Merodon unicolor;1;2;35;24;22;NA;NA;NA;NA;NA;;;
Merodon velox;1;1;4;15;53;0.00735565172458001;NA;NA;NA;NA;;;
Merodon virgatus;0;2;2;35;20;NA;-0.0425280236305812;NA;NA;NA;;;Alp
Merodon vladimiri;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Mesembrius peregrinus;0;1;0;8;18;NA;NA;NA;NA;NA;;;
Metadioxys graecus;0;0;2;0;0;NA;NA;NA;NA;NA;;;
Microdon analis;0;0;2;36;116;NA;NA;NA;NA;NA;;;
Microdon devius;3;11;10;47;138;-0.0182411285754267;0.017010936717371;-0.0591328683487907;-0.0631252140784515;0.062542029289148;;;
Microdon major;0;0;0;0;88;NA;NA;NA;NA;NA;;;
Microdon miki;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Microdon mutabilis;1;3;5;66;252;0.0311973185010274;0.0952547954457129;0.121000909419809;0.0070910676408113;0.0273940805136706;;;
Microdon myrmicae;0;0;0;0;112;NA;NA;NA;NA;NA;;;
Milesia crabroniformis;1;1;7;22;597;0.0949607186859001;0.13736561216516;0.12706625644842;NA;0.115041434817845;;;
Milesia semiluctifera;0;2;8;21;79;0.0851919800904511;NA;NA;NA;-0.0242915994243023;;;
Myathropa florea;26;57;111;513;42755;NA;NA;NA;NA;NA;;;
Myolepta difformis;0;0;0;0;7;NA;NA;NA;NA;NA;;;
Myolepta dubia;2;2;6;53;67;NA;NA;NA;NA;NA;;;
Myolepta nigritarsis;0;0;3;13;29;0.0374140420506079;NA;NA;NA;0.258287541131436;;;
Myolepta obscura;0;0;0;2;14;NA;NA;NA;NA;NA;;;
Myolepta potens;0;3;0;5;36;NA;NA;NA;NA;NA;;;
Myolepta trojana;0;0;0;0;5;NA;NA;NA;NA;NA;;;
Myolepta vara;0;1;1;26;35;NA;NA;NA;NA;NA;;;
Neoascia annexa;0;3;7;36;70;NA;0.0904631682187993;NA;NA;-0.0260633720501134;;;
Neoascia geniculata;1;1;32;111;138;NA;-0.0140782437470828;-0.0172482161692734;0.00202175623118745;NA;;;
Neoascia interrupta;2;1;2;37;285;NA;NA;0.0242980903937543;0.042747954555953;0.0289431395616307;;;
Neoascia meticulosa;10;12;69;292;659;NA;-0.0182688594417132;-0.0656261485051572;-0.000329238917538849;-0.0117169773883534;;;
Neoascia obliqua;0;5;3;64;120;NA;0.0114132640485459;-0.0224837617665457;0.0974440370586012;0.0268248955826788;;;
Neoascia podagrica;27;23;173;254;567;-0.0441856712272706;-0.0429129664569825;-0.0363461922125607;-0.125358799832241;-0.0287590100614412;;;
Neoascia subchalybea;0;0;9;2;30;NA;NA;NA;-0.01382440148503;NA;;;
Neoascia tenur;8;7;185;1215;2273;0.00583146423133406;0.0135391983582566;-0.0184909410788902;0.0152500718376712;0.015390358250936;;;
Neoascia unifasciata;0;0;0;13;1;NA;NA;NA;NA;NA;;;
Neocnemodon brevidens;0;1;0;19;18;NA;NA;0.00119236180789788;NA;-0.0364648327345082;;;
Neocnemodon fulvimanus;0;3;2;1;9;NA;NA;NA;NA;NA;;;
Neocnemodon larusi;2;1;5;24;100;NA;NA;NA;NA;NA;;;Alp
Neocnemodon latitarsis;0;2;6;45;60;-0.036829704798963;0.0194166088937986;0.0590950050605806;0.572856249925948;0.026338929713108;;;
Neocnemodon pubescens;2;4;21;96;226;NA;-0.0769760202536717;-0.0200033462904407;0.00299505581472217;-0.00797242532198274;;;Alp
Neocnemodon verrucula;0;0;2;6;12;NA;NA;0.138970136430675;NA;NA;;;
Neocnemodon vitripennis;2;5;12;55;148;NA;NA;NA;NA;NA;;;
Nomada accentifera;0;0;4;5;1;NA;NA;NA;NA;NA;;;
Nomada achaica;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Nomada aeginaica;0;0;5;0;0;NA;NA;NA;NA;NA;;;
Nomada agrestis;0;7;36;46;108;-0.00149243460501427;NA;NA;NA;NA;;;
Nomada alboguttata;103;431;502;622;2690;0.0188574064384929;0.00477092521760559;0.00105519618625571;-0.0108686304122213;0.0195311350956561;;;
Nomada alpigena;0;0;0;2;0;NA;NA;NA;NA;NA;;;
Nomada argentata;41;54;23;38;141;NA;NA;NA;NA;NA;;;
Nomada ariasi;2;0;2;2;0;NA;NA;NA;NA;NA;;;
Nomada armata;74;117;70;115;625;0.0148675568546329;0.00830213016781721;0.00205727898150856;-0.0401007459363381;-0.00289159312675749;;;
Nomada arrogans;0;0;2;0;0;NA;NA;NA;NA;NA;;;
Nomada atroscutellaris;4;11;51;108;136;NA;NA;NA;NA;NA;;;
Nomada babiyi;0;3;8;6;25;0.0839041341413851;NA;NA;NA;NA;;;
Nomada baccata;46;81;96;154;272;NA;NA;-0.0468040149278872;-0.0264332147182402;-0.0334455356972722;;;
Nomada barcelonensis;0;0;1;0;5;NA;NA;NA;NA;NA;;;
Nomada basalis;4;13;63;129;332;0.0709969480158873;-0.03285635617882;NA;NA;-0.0480302273171903;;;
Nomada beaumonti;0;2;16;28;74;NA;NA;NA;NA;NA;;;
Nomada bifasciata;49;123;173;269;1393;NA;NA;NA;NA;NA;;;
Nomada bispinosa;1;5;21;20;35;NA;NA;NA;NA;NA;;;
Nomada blepharipes;2;4;23;8;6;NA;NA;NA;NA;NA;;;
Nomada bluethgeni;5;7;25;22;36;0.0613095250519969;NA;NA;NA;-0.122097685032439;;;
Nomada bouceki;0;0;1;0;1;NA;NA;NA;NA;NA;;;
Nomada braunsiana;10;9;14;17;38;NA;NA;NA;NA;NA;;;
Nomada breviscapa;0;0;0;4;0;NA;NA;NA;NA;NA;;;
Nomada calimorpha;0;1;5;1;10;0.0117627990081369;NA;NA;NA;NA;;;
Nomada carnifex;5;12;38;47;30;-0.0661455100667377;NA;NA;NA;-0.0174835380645092;;;
Nomada caspia;1;2;6;11;61;-0.00798177035887261;NA;NA;NA;NA;;;
Nomada castellana;14;7;34;54;118;NA;NA;NA;NA;NA;;;
Nomada cherkesiana;0;25;4;2;9;-0.0955922217627269;NA;NA;NA;NA;;;
Nomada collarae;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Nomada concolor;0;16;17;13;5;-0.0324533374961891;NA;NA;NA;-0.0572646293334371;;;
Nomada confinis;0;6;8;1;3;0.00824691169609652;NA;NA;NA;NA;;;
Nomada conjungens;47;36;59;134;423;NA;NA;NA;NA;NA;;;
Nomada connectens;3;3;13;11;16;NA;NA;NA;NA;NA;;;
Nomada corcyraea;0;1;4;7;21;-0.00901620484886906;NA;NA;NA;NA;;;
Nomada coronata;0;1;25;11;26;0.00687523254956908;NA;NA;NA;NA;;;
Nomada crenulata;0;0;0;1;3;NA;NA;NA;NA;NA;;;
Nomada cretensis;0;0;5;3;11;NA;NA;NA;NA;NA;;;
Nomada cristata;0;1;18;9;14;-0.0660636192336763;NA;NA;NA;NA;;;
Nomada cruenta;0;9;17;11;31;NA;NA;NA;NA;NA;;;
Nomada cypria;0;5;3;2;5;0.00147949768264726;NA;NA;NA;NA;;;
Nomada cypricola;0;8;0;6;0;-0.281014610914371;NA;NA;NA;NA;;;
Nomada diacantha;0;0;0;2;7;NA;NA;NA;NA;NA;;;
Nomada dira;1;0;12;41;29;-0.0656283396637685;NA;NA;NA;NA;;;
Nomada discedens;1;4;31;25;62;NA;NA;NA;NA;NA;;;
Nomada discrepans;5;5;51;59;58;-0.0574727838496155;NA;0.139958940812061;NA;-6302170292;;;
Nomada distinguenda;74;121;225;102;503;0.00857828883030842;-0.0402372460209231;-0.0151937324596915;-0.251493318226613;-0.00237912140092861;;;
Nomada dolosa;0;0;2;17;6;-0.146252509109159;NA;NA;NA;NA;;;
Nomada duplex;0;3;21;15;22;-0.0441347069734088;NA;NA;NA;NA;;;
Nomada ebmeri;0;0;9;0;6;-0.1854313317828;NA;NA;NA;NA;;;
Nomada elsei;0;0;1;1;2;NA;NA;NA;NA;NA;;;
Nomada emarginata;25;26;119;73;73;NA;-0.0205099443364914;NA;NA;-0.0211104537155748;;;
Nomada eos;0;1;3;5;39;NA;NA;NA;NA;NA;;;
Nomada errans;10;18;31;11;21;NA;-0.0158972537099888;NA;NA;-0.0163911652552809;;;
Nomada erythrocephala;0;0;12;6;37;NA;NA;NA;NA;NA;;;
Nomada fabriciana;257;238;842;2805;6081;NA;NA;NA;NA;NA;;;
Nomada facilis;18;16;37;59;187;NA;NA;NA;NA;NA;;;
Nomada fallax;1;3;18;20;63;0.109891768563983;NA;NA;NA;NA;;;
Nomada femoralis;46;96;136;145;603;NA;NA;NA;NA;NA;;;
Nomada fenestrata;0;3;9;8;4;-0.0189883005988861;NA;NA;NA;NA;;;
Nomada ferruginata;28;75;103;304;1382;0.0624367680072249;-0.0173750228782336;0.0304074604008945;0.0762479715324024;0.0242047077197386;;;
Nomada filicornis;0;0;2;12;12;0.398679197270855;NA;NA;NA;NA;;;
Nomada flava;209;319;2105;3912;7469;0.0115169164158618;-0.00992629037405359;0.0529134025014884;NA;0.00646528177797638;;;
Nomada flavigenis;0;0;5;0;11;-0.112620860944035;NA;NA;NA;NA;;;
Nomada flavilabris;3;4;2;1;5;NA;-0.0383072082348551;NA;NA;NA;;;
Nomada flavinervis;0;0;1;0;2;NA;NA;NA;NA;NA;;;
Nomada flavoguttata;400;382;1278;3716;8836;0.0152790516456174;0.0168137298411285;0.0206464297657494;0.00801258149559258;0.0178472056462603;;;
Nomada flavopicta;196;358;430;598;2179;-0.00517645817510496;0.00135802430617928;-0.0135964942692331;-0.0185235449049793;0.0103131473995915;;;
Nomada fucata;79;278;409;1578;4461;0.00945416211109572;0.015429599652446;0.0441178223449803;0.0562275221255379;0.0235055402217734;;;
Nomada fulvicornis;216;332;336;715;1787;0.00608930613449704;-0.0444500066556669;-0.0175378464911921;-0.0126763320585816;-0.0223764359942149;;;
Nomada furva;15;26;50;19;68;0.0274158051473991;-0.0102023057887486;-0.0385203430365481;NA;-0.0253600574335701;;;
Nomada furvoides;4;7;14;8;31;NA;NA;NA;NA;NA;;;
Nomada fusca;45;127;65;104;389;NA;NA;NA;NA;NA;;;
Nomada fuscicornis;73;313;190;106;416;0.0169302096764102;0.0247572759346221;-0.0693143704087302;-0.0405204068384675;-0.0158919888141061;;;
Nomada gageae;0;2;0;0;0;NA;NA;NA;NA;NA;;;
Nomada glaberrima;0;0;9;12;22;-0.000840123248148302;NA;NA;NA;NA;;;
Nomada glaucopis;6;7;53;85;106;-0.00356196051452476;NA;NA;NA;NA;;;
Nomada goodeniana;161;328;586;2369;6943;-0.000114132896924088;0.0186530078013449;0.0131786052998968;0.0265149718362868;0.0133228774061383;;;
Nomada gransassoi;0;5;11;13;6;NA;NA;NA;NA;NA;;;
Nomada gredosiana;0;0;0;3;0;NA;NA;NA;NA;NA;;;
Nomada gribodoi;0;0;4;7;6;NA;NA;NA;NA;NA;;;
