family,scientificName,Group,1921-1940,1941-1960,1961-1980,1981-2000,2001-2020,mediterranean,alpine,atlantic,continental,boreal
Megachilidae,Icteranthidium laterale,bees,127,66,68,97,122,-0.123697808904518,-0.0285102779258035,-0.141641149492576,NA,NA
Megachilidae,Lithurgus chrysurus,bees,21,24,114,154,228,NA,NA,NA,NA,NA
Megachilidae,Lithurgus cornutus,bees,7,8,41,37,52,NA,NA,NA,NA,NA
Megachilidae,Lithurgus tibialis,bees,1,1,18,8,23,0.0117367010013748,NA,NA,NA,NA
Megachilidae,Megachile albisecta,bees,60,34,181,215,396,-0.00247938767208403,NA,NA,0.0494960577488176,NA
Megachilidae,Megachile albocristata,bees,22,16,13,11,140,NA,NA,NA,NA,NA
Megachilidae,Megachile albonotata,bees,2,0,32,26,132,NA,NA,NA,NA,NA
Megachilidae,Megachile alpicola,bees,158,307,443,676,1296,NA,-0.0102718450176638,-0.042050377007619,0.00201709382716245,-0.233453463394417
Megachilidae,Megachile analis,bees,157,198,108,306,991,-0.00923828807760309,-0.0295041884016126,-0.0772135721369149,-0.0245069629964632,0.00207454940595665
Megachilidae,Megachile anatolica,bees,0,0,0,0,76,NA,NA,NA,NA,NA
Megachilidae,Megachile apennina,bees,0,0,0,3,8,NA,NA,NA,NA,NA
Megachilidae,Megachile apicalis,bees,94,97,606,141,753,-0.00699772005705888,-0.019410292000695,-0.0274214987956393,-0.0084892493441963,NA
Megachilidae,Megachile argentata,bees,285,219,811,624,2344,0.0398125702615128,-0.0119490907819965,0.0261036181911958,0.0802189373413063,NA
Megachilidae,Megachile baetica,bees,12,0,26,14,30,-0.0332937627000095,NA,NA,NA,NA
Megachilidae,Megachile bombycina,bees,124,104,14,4,9,NA,NA,NA,NA,NA
Megachilidae,Megachile burdigalensis,bees,0,0,5,14,7,NA,NA,NA,NA,NA
Megachilidae,Megachile centuncularis,bees,564,572,1263,1317,5053,0.0167751783035257,0.0137828098871598,-0.0137184676268765,-0.00162483187384789,0.0122681188688633
Megachilidae,Megachile circumcincta,bees,471,506,541,772,3805,NA,NA,NA,NA,NA
Megachilidae,Megachile cressa,bees,0,0,0,0,5,NA,NA,NA,NA,NA
Megachilidae,Megachile deceptoria,bees,16,21,69,31,51,-0.0382635811284685,NA,NA,-0.0255306158233296,NA
Megachilidae,Megachile diabolica,bees,0,0,2,0,0,NA,NA,NA,NA,NA
Megachilidae,Megachile ericetorum,bees,379,520,891,679,4003,-0.0467371286306249,-0.00358181722589836,-0.0029697101244917,0.0391598248516776,-0.0817616333142055
Megachilidae,Megachile farinosa,bees,0,0,1,3,29,NA,NA,NA,NA,NA
Megachilidae,Megachile fertoni,bees,0,9,35,23,98,0.00208923429388008,NA,NA,NA,NA
Megachilidae,Megachile flabellipes,bees,48,40,93,80,81,-0.0800759285743313,-0.0451523673268239,NA,0.0217945612121677,NA
Megachilidae,Megachile flavipes,bees,0,0,0,0,4,NA,NA,NA,NA,NA
Megachilidae,Megachile fulvimana,bees,0,0,1,1,0,NA,NA,NA,NA,NA
Megachilidae,Megachile genalis,bees,39,29,38,15,54,NA,NA,NA,NA,NA
Megachilidae,Megachile giraudi,bees,2,5,23,37,135,NA,NA,NA,NA,NA
Megachilidae,Megachile hungarica,bees,0,0,5,7,110,0.329234341135627,NA,NA,NA,NA
Megachilidae,Megachile inexspectata,bees,0,0,0,2,0,NA,NA,NA,NA,NA
Megachilidae,Megachile lagopoda,bees,4,0,6,18,78,0.326931346129486,0.0930599718969918,NA,-0.0138779081294294,NA
Megachilidae,Megachile lapponica,bees,91,127,302,593,1532,NA,0.0173867388811394,0.00990297935521337,0.00579622415155195,-3.94172698049941e-4
Megachilidae,Megachile leachella,bees,370,414,617,543,1555,-0.0435657252910597,-0.0336235733440372,-0.0077832009260942,-0.0306164779045169,-0.0602672507157735
Megachilidae,Megachile lefebvrei,bees,3,4,14,2,29,0.00921344160068402,NA,NA,NA,NA
Megachilidae,Megachile leucomalla,bees,0,6,39,2,16,NA,NA,NA,NA,NA
Megachilidae,Megachile ligniseca,bees,0,1,4,18,52,NA,0.0803681772155657,0.326582854919878,0.0261812953731889,NA
Megachilidae,Megachile manicata,bees,2,10,0,11,25,-0.0187957823692565,NA,NA,-0.0607737538542422,NA
Megachilidae,Megachile marginata,bees,10,8,54,20,63,0.0225140541538443,NA,NA,NA,NA
Megachilidae,Megachile maritima,bees,318,448,605,503,625,NA,NA,NA,NA,NA
Megachilidae,Megachile melanogaster,bees,2,2,25,9,18,-0.0373956450918568,NA,NA,NA,NA
Megachilidae,Megachile melanopyga,bees,104,134,243,225,572,NA,NA,NA,NA,NA
Megachilidae,Megachile minutissima,bees,0,0,0,0,6,NA,NA,NA,NA,NA
Megachilidae,Megachile montenegrensis,bees,0,4,6,2,65,-0.0660685116378368,NA,NA,NA,NA
Megachilidae,Megachile nigriventris,bees,85,161,270,322,861,NA,0.00882754357525148,NA,4.09474572834492e-4,-0.00548024577127757
Megachilidae,Megachile octosignata,bees,20,46,72,50,80,NA,NA,NA,NA,NA
Megachilidae,Megachile opacifrons,bees,3,5,12,5,18,-0.010787470761372,NA,NA,NA,NA
Megachilidae,Megachile parietina,bees,254,181,156,262,662,NA,NA,NA,NA,NA
Megachilidae,Megachile patellimana,bees,0,0,0,0,2,NA,NA,NA,NA,NA
Megachilidae,Megachile pilicrus,bees,51,46,118,203,269,-0.0480084438360535,0.0347484978200457,NA,0.0188162090806002,NA
Megachilidae,Megachile posti,bees,0,0,1,0,0,NA,NA,NA,NA,NA
Megachilidae,Megachile pusilla,bees,25,22,138,31,116,-0.0640523751415248,NA,NA,0.123899379427461,NA
Megachilidae,Megachile pyrenaea,bees,399,457,339,242,422,NA,NA,NA,NA,NA
Megachilidae,Megachile pyrenaica,bees,192,131,302,238,532,-0.0416892382058527,-0.0455370021810601,NA,-0.0313379015035854,NA
Megachilidae,Megachile roeweri,bees,0,0,1,0,93,NA,NA,NA,NA,NA
Megachilidae,Megachile rotundata,bees,254,461,473,245,1048,NA,NA,NA,NA,NA
Megachilidae,Megachile rufescens,bees,2,0,0,0,54,0.917801883768899,NA,NA,NA,NA
Megachilidae,Megachile sculpturalis,bees,0,0,0,0,110,NA,NA,NA,NA,NA
Megachilidae,Megachile semicircularis,bees,0,0,2,4,89,-0.0294586616714961,NA,NA,NA,NA
Megachilidae,Megachile sicula,bees,29,76,82,45,314,-0.0161072238150059,NA,NA,NA,NA
Megachilidae,Megachile tecta,bees,0,0,0,0,2,NA,NA,NA,NA,NA
Megachilidae,Megachile tenuistriga,bees,0,0,0,5,81,NA,NA,NA,NA,NA
Megachilidae,Megachile thevestensis,bees,0,0,0,14,2,NA,NA,NA,NA,NA
Megachilidae,Megachile troodica,bees,0,0,0,1,1,NA,NA,NA,NA,NA
Megachilidae,Megachile versicolor,bees,349,561,873,1767,5612,NA,NA,NA,NA,NA
Megachilidae,Megachile willughbiella,bees,522,761,2042,2489,8617,NA,NA,NA,NA,NA
Megachilidae,Metadioxys graecus,bees,1,0,3,0,0,NA,NA,NA,NA,NA
Megachilidae,Osmia aeruginosa,bees,0,0,0,6,3,NA,NA,NA,NA,NA
Megachilidae,Osmia alticola,bees,9,12,3,29,20,NA,-2.49802093085718e-4,NA,NA,NA
Megachilidae,Osmia amathusica,bees,1,0,0,3,7,-0.00700392246759793,NA,NA,NA,NA
Megachilidae,Osmia anceyi,bees,15,2,54,58,60,0.207451023976442,0.0619487686157846,NA,NA,NA
Megachilidae,Osmia andrenoides,bees,68,43,96,307,554,0.138240348004024,0.00992955263045205,0.89855003782422,-0.0201326647567947,NA
Megachilidae,Osmia apicata,bees,0,0,2,54,30,0.198928930330571,NA,NA,0.153622494816378,NA
Megachilidae,Osmia argyropyga,bees,0,2,10,32,66,0.385761347450132,0.589965437444783,NA,NA,NA
Megachilidae,Osmia ariadne,bees,0,0,0,0,2,NA,NA,NA,NA,NA
Megachilidae,Osmia aurulenta,bees,592,448,784,1637,4471,NA,NA,NA,NA,NA
Megachilidae,Osmia balearica,bees,1,0,0,8,36,-0.083462474093758,NA,NA,NA,NA
Megachilidae,Osmia bicolor,bees,239,225,404,1312,5244,-0.0286268829372905,0.00219303495154633,0.0391137597048664,0.00357546458525837,0.0663606367567787
Megachilidae,Osmia bicornis,bees,573,1017,3589,5927,20860,0.0350701181535857,0.0130813024152641,0.0134429819008521,0.0408752161340851,0.0593039480443526
Megachilidae,Osmia bidentata,bees,7,10,25,37,62,-0.0218997087707877,0.0785431379733842,NA,0.082614111451562,NA
Megachilidae,Osmia bischoffi,bees,0,1,0,6,13,NA,NA,NA,NA,NA
Megachilidae,Osmia breviata,bees,0,0,0,0,3,NA,NA,NA,NA,NA
Megachilidae,Osmia brevicornis,bees,77,27,38,213,393,NA,NA,NA,NA,NA
Megachilidae,Osmia caerulescens,bees,510,501,913,1930,5314,0.10121121068982,-0.00511578277305718,-0.0413381547301218,0.0111579595045187,-0.00560450816654496
Megachilidae,Osmia cephalotes,bees,0,0,4,98,160,0.183435008169685,NA,NA,0.155060688937521,NA
Megachilidae,Osmia cerinthidis,bees,10,3,8,10,31,NA,NA,NA,NA,NA
Megachilidae,Osmia clypearis,bees,0,0,0,17,5,-0.0133491810902801,NA,NA,NA,NA
Megachilidae,Osmia cornuta,bees,345,340,1530,2181,11603,0.0499822154557741,-0.0274789036061769,0.0226337005257815,0.0225210550430847,NA
Megachilidae,Osmia croatica,bees,0,4,15,36,36,NA,NA,NA,NA,NA
Megachilidae,Osmia cyanoxantha,bees,1,0,1,40,107,NA,NA,NA,NA,NA
Megachilidae,Osmia dilaticornis,bees,0,0,0,1,0,NA,NA,NA,NA,NA
Megachilidae,Osmia dimidiata,bees,5,0,22,51,97,0.0412919158633356,NA,NA,NA,NA
Megachilidae,Osmia disjuncta,bees,1,1,0,1,14,NA,NA,NA,NA,-0.0182715981338471
Megachilidae,Osmia distinguenda,bees,0,0,0,5,0,NA,NA,NA,NA,NA
Megachilidae,Osmia dives,bees,0,0,0,8,48,0.137924027523604,NA,NA,NA,NA
Megachilidae,Osmia elegans,bees,0,0,0,0,5,NA,NA,NA,NA,NA
Megachilidae,Osmia emarginata,bees,3,0,3,15,64,NA,NA,NA,NA,NA
Megachilidae,Osmia erythrogastra,bees,0,2,12,14,12,0.0455003076396907,NA,NA,NA,NA
Megachilidae,Osmia fallax,bees,0,0,10,4,14,NA,NA,NA,NA,NA
Megachilidae,Osmia ferruginea,bees,0,1,16,17,110,NA,NA,NA,NA,NA
Megachilidae,Osmia forticornis,bees,0,0,4,2,7,NA,NA,NA,NA,NA
Megachilidae,Osmia frieseana,bees,0,1,0,1,1,NA,NA,NA,NA,NA
Megachilidae,Osmia gallarum,bees,18,30,52,215,466,NA,NA,NA,NA,NA
Megachilidae,Osmia hellados,bees,0,0,3,20,40,NA,NA,NA,NA,NA
Megachilidae,Osmia heteracantha,bees,0,0,0,6,9,NA,NA,NA,NA,NA
Megachilidae,Osmia iberica,bees,0,0,0,13,63,0.0203404156614814,NA,NA,NA,NA
Megachilidae,Osmia inermis,bees,125,88,86,145,294,NA,NA,NA,NA,NA
Megachilidae,Osmia jason,bees,0,1,0,2,0,NA,NA,NA,NA,NA
Megachilidae,Osmia kohlii,bees,3,25,12,18,11,-0.0679152026182598,NA,NA,NA,NA
Megachilidae,Osmia labialis,bees,43,8,7,76,220,NA,NA,NA,NA,NA
Megachilidae,Osmia laticauda,bees,0,0,1,1,25,NA,NA,NA,NA,NA
Megachilidae,Osmia laticeps,bees,14,65,60,35,85,NA,NA,NA,NA,NA
Megachilidae,Osmia latreillei,bees,10,27,57,71,441,0.024792291508119,NA,NA,NA,NA
Megachilidae,Osmia leaiana,bees,438,370,483,1285,2543,0.0103871126854087,-8.85906102368826e-4,-0.0416775790514551,-0.00142933858432789,-0.0519663450729145
Megachilidae,Osmia leucopyga,bees,0,0,0,0,5,NA,NA,NA,NA,NA
Megachilidae,Osmia ligurica,bees,5,7,21,128,394,NA,NA,NA,NA,NA
Megachilidae,Osmia lunata,bees,0,1,2,6,41,NA,NA,NA,NA,NA
Megachilidae,Osmia maritima,bees,17,24,14,6,139,NA,NA,-0.152312604589596,-0.121779754748086,-0.0750166674952435
Megachilidae,Osmia melanogaster,bees,3,19,36,98,208,NA,NA,NA,NA,NA
Megachilidae,Osmia melanura,bees,0,1,4,14,6,NA,NA,NA,NA,NA
Megachilidae,Osmia mirhiji,bees,0,0,0,0,3,NA,NA,NA,NA,NA
Megachilidae,Osmia moreensis,bees,0,0,5,3,48,NA,NA,NA,NA,NA
Megachilidae,Osmia mustelina,bees,80,39,33,168,333,NA,NA,NA,NA,NA
Megachilidae,Osmia nana,bees,1,1,15,144,115,0.149409681845523,NA,NA,0.0176578750160096,NA
Megachilidae,Osmia nasoproducta,bees,0,0,4,4,44,0.054602697929738,NA,NA,NA,NA
Megachilidae,Osmia nasuta,bees,0,0,0,1,26,NA,NA,NA,NA,NA
Megachilidae,Osmia nigriventris,bees,122,156,147,244,492,NA,-0.0101093809609561,NA,-0.0124205611057784,-0.0164248603339179
Megachilidae,Osmia nigrohirta,bees,0,0,2,10,10,NA,NA,NA,NA,NA
Megachilidae,Osmia niveata,bees,384,248,466,462,1302,NA,NA,NA,NA,NA
Megachilidae,Osmia niveocincta,bees,1,5,21,51,74,NA,NA,NA,NA,NA
Megachilidae,Osmia notata,bees,3,8,12,0,18,NA,NA,NA,NA,NA
Megachilidae,Osmia nuda,bees,0,0,1,3,1,NA,NA,NA,NA,NA
Megachilidae,Osmia olgae,bees,0,0,3,0,0,NA,NA,NA,NA,NA
Megachilidae,Osmia padri,bees,0,0,11,22,23,NA,NA,NA,NA,NA
Megachilidae,Osmia parietina,bees,136,254,281,538,1150,NA,0.00156461230814575,-0.0140148929432255,-0.00244953178128673,-0.23306591242607
Megachilidae,Osmia picena,bees,0,0,0,2,4,NA,NA,NA,NA,NA
Megachilidae,Osmia pilicornis,bees,145,128,145,271,624,NA,-0.0110538220453283,-0.0886344635568293,-0.0286050722346676,0.0325822542070938
Megachilidae,Osmia rhodoensis,bees,0,0,2,26,38,0.0785559915554931,NA,NA,NA,NA
Megachilidae,Osmia rufohirta,bees,181,83,189,509,912,NA,NA,NA,NA,NA
Megachilidae,Osmia rutila,bees,0,0,0,12,15,-0.0046871060758566,NA,NA,NA,NA
Megachilidae,Osmia saxicola,bees,0,0,1,12,22,NA,NA,NA,NA,NA
Megachilidae,Osmia scutellaris,bees,34,20,25,155,339,0.196867439897446,-0.0342527196292953,NA,-0.00332284793723289,NA
Megachilidae,Osmia signata,bees,12,8,8,155,511,0.0441151506541925,NA,NA,NA,NA
Megachilidae,Osmia spinigera,bees,0,1,6,46,40,0.0763836760184969,NA,NA,NA,NA
Megachilidae,Osmia spinulosa,bees,179,365,188,559,1633,0.111776828333722,0.0263427639661565,0.0462270151189943,0.00131475160376153,0.0242349795127516
Megachilidae,Osmia steinmanni,bees,0,0,0,10,12,NA,NA,NA,NA,NA
Megachilidae,Osmia subcornuta,bees,0,0,1,9,26,NA,NA,NA,NA,NA
Megachilidae,Osmia submicans,bees,115,73,148,361,964,0.138012531053228,0.0217832529924514,0.0855866728643069,-0.017921221576248,NA
Megachilidae,Osmia svenssoni,bees,7,7,5,0,14,NA,-0.0202108240486621,NA,NA,NA
Megachilidae,Osmia sybarita,bees,0,0,3,80,93,0.290651426419149,NA,NA,NA,NA
Megachilidae,Osmia tergestensis,bees,19,19,38,90,138,NA,NA,NA,NA,NA
Megachilidae,Osmia teunisseni,bees,0,0,3,2,16,-0.0922304339651019,NA,NA,NA,NA
Megachilidae,Osmia tricornis,bees,17,14,104,81,251,-0.0011264166238669,NA,NA,NA,NA
Megachilidae,Osmia uncicornis,bees,0,0,4,24,58,NA,NA,NA,NA,NA
Megachilidae,Osmia uncinata,bees,100,217,236,393,1195,NA,NA,NA,NA,NA
Megachilidae,Osmia versicolor,bees,4,0,42,157,535,NA,NA,NA,NA,NA
Megachilidae,Osmia viridana,bees,5,1,23,68,89,0.221878495306965,0.181919629094435,0.10480623444596,0.0191563045802578,NA
Megachilidae,Osmia xanthomelana,bees,183,94,78,226,609,-0.0512573008947041,0.0207101921396921,-0.131684379187973,-0.0921094769694563,NA
Megachilidae,Paradioxys pannonicus,bees,0,2,8,2,7,NA,NA,NA,NA,NA
Megachilidae,Protosmia asensioi,bees,0,0,1,2,26,NA,NA,NA,NA,NA
Megachilidae,Protosmia capitata,bees,0,0,3,21,36,NA,NA,NA,NA,NA
Megachilidae,Protosmia exenterata,bees,1,2,13,16,28,-0.0345349123759425,NA,NA,NA,NA
Megachilidae,Protosmia glutinosa,bees,2,2,5,20,46,NA,NA,NA,NA,NA
Megachilidae,Protosmia longiceps,bees,0,0,4,5,28,-0.00811958012547004,NA,NA,NA,NA
Megachilidae,Protosmia lusitanica,bees,0,0,0,0,1,NA,NA,NA,NA,NA
Megachilidae,Protosmia minutula,bees,0,0,5,40,94,NA,NA,NA,NA,NA
Megachilidae,Protosmia monstrosa,bees,1,0,0,1,12,-0.00959161495812305,NA,NA,NA,NA
Megachilidae,Protosmia montana,bees,0,0,0,6,6,NA,NA,NA,NA,NA
Megachilidae,Protosmia paradoxa,bees,3,0,4,14,27,0.0584206914712132,NA,NA,NA,NA
Megachilidae,Protosmia sideritis,bees,0,0,7,9,1,NA,NA,NA,NA,NA
Megachilidae,Protosmia tauricola,bees,0,0,1,1,0,NA,NA,NA,NA,NA
Megachilidae,Protosmia tiflensis,bees,0,1,14,27,44,NA,NA,NA,NA,NA
Megachilidae,Pseudoanthidium alpinum,bees,1,0,1,3,0,NA,NA,NA,NA,NA
Megachilidae,Pseudoanthidium eximium,bees,0,0,17,1,7,NA,NA,NA,NA,NA
Megachilidae,Pseudoanthidium kaspareki,bees,0,1,0,1,0,NA,NA,NA,NA,NA
Megachilidae,Pseudoanthidium melanurum,bees,1,0,7,9,30,0.198018293192911,NA,NA,NA,NA
Megachilidae,Pseudoanthidium nanum,bees,88,41,102,182,473,NA,NA,NA,NA,NA
Megachilidae,Pseudoanthidium reticulatum,bees,5,0,12,29,26,NA,NA,NA,NA,NA
Megachilidae,Pseudoanthidium scapulare,bees,13,8,43,25,99,0.122183590714204,NA,NA,NA,NA
Megachilidae,Pseudoanthidium stigmaticorne,bees,8,2,9,24,60,0.0933444043418076,NA,NA,NA,NA
Megachilidae,Pseudoanthidium tenellum,bees,12,13,6,9,34,NA,NA,NA,NA,NA
Megachilidae,Rhodanthidium acuminatum,bees,0,0,6,3,0,NA,NA,NA,NA,NA
Megachilidae,Rhodanthidium caturigense,bees,41,32,54,97,83,0.0219514482719334,-0.0212281141991595,NA,NA,NA
Megachilidae,Rhodanthidium infuscatum,bees,0,24,6,5,7,0.134959325333479,NA,NA,NA,NA
Megachilidae,Rhodanthidium rufocinctum,bees,0,0,3,3,0,NA,NA,NA,NA,NA
Megachilidae,Rhodanthidium septemdentatum,bees,103,182,539,342,603,-0.06296862631251,0.0105714592157043,NA,-0.0188800622423473,NA
Megachilidae,Rhodanthidium siculum,bees,0,7,5,31,66,-0.0254190008033372,NA,NA,NA,NA
Megachilidae,Rhodanthidium sticticum,bees,7,138,173,144,645,0.029976687496421,NA,NA,NA,NA
Megachilidae,Stelis aculeata,bees,0,0,0,0,20,NA,NA,NA,NA,NA
Megachilidae,Stelis annulata,bees,4,0,1,7,9,NA,NA,NA,NA,NA
Megachilidae,Stelis breviuscula,bees,177,164,377,383,1148,0.0205801571593812,0.0173397476288257,0.0120820044964361,-0.0450326291377417,-0.00862242657859673
Megachilidae,Stelis franconica,bees,14,2,3,25,21,NA,-0.0220851725091423,NA,NA,NA
Megachilidae,Stelis gigantea,bees,0,0,0,0,2,NA,NA,NA,NA,NA
Megachilidae,Stelis hispanica,bees,0,0,0,0,1,NA,NA,NA,NA,NA
Megachilidae,Stelis iugae,bees,0,0,8,0,0,NA,NA,NA,NA,NA
Megachilidae,Stelis minima,bees,107,175,139,13,172,NA,-0.0602179815712171,-0.122000211014899,-0.0446856934082791,-0.0508205679633979
Megachilidae,Stelis minuta,bees,117,179,148,36,212,NA,-0.050931078186304,0.00746216748023787,-0.0162150125700716,-0.0317165476840501
Megachilidae,Stelis murina,bees,0,0,0,0,4,NA,NA,NA,NA,NA
Megachilidae,Stelis nasuta,bees,101,25,16,37,50,0.070727252982356,-0.0510711620655575,NA,NA,NA
Megachilidae,Stelis odontopyga,bees,0,3,9,14,57,NA,0.00487897917269038,0.127980930151645,0.00285721985044718,NA
Megachilidae,Stelis ornatula,bees,66,170,183,357,756,NA,-7.69295389233974e-4,-0.018751958997431,0.00430766307606989,-0.0827546973548264
Megachilidae,Stelis ortizi,bees,0,0,1,1,7,NA,NA,NA,NA,NA
Megachilidae,Stelis pentelica,bees,0,0,0,2,0,NA,NA,NA,NA,NA
Megachilidae,Stelis phaeoptera,bees,370,425,368,225,407,NA,NA,NA,NA,NA
Megachilidae,Stelis punctulatissima,bees,139,270,251,530,1485,0.0748995751808856,-0.00782117119356702,-0.00177775655435336,0.0258814139728506,-0.0424069178670217
Megachilidae,Stelis rhodia,bees,0,0,0,0,3,NA,NA,NA,NA,NA
Megachilidae,Stelis ruficornis,bees,0,0,0,2,10,NA,NA,NA,NA,NA
Megachilidae,Stelis scutellaris,bees,0,0,1,2,0,NA,NA,NA,NA,NA
Megachilidae,Stelis signata,bees,42,152,52,108,226,NA,NA,NA,NA,NA
Megachilidae,Stelis simillima,bees,0,0,1,14,28,NA,NA,NA,NA,NA
Megachilidae,Stenoheriades coelostoma,bees,0,0,20,14,15,0.010829391759513,-0.012370396868989,NA,NA,NA
Megachilidae,Stenoheriades maroccana,bees,0,0,0,1,6,NA,NA,NA,NA,NA
Megachilidae,Trachusa balcanica,bees,0,0,8,1,4,NA,NA,NA,NA,NA
Megachilidae,Trachusa byssina,bees,230,382,423,775,5451,0.00325316923827699,0.0165210448812364,-0.0491331789935262,0.0104884163634556,0.0244990080375994
Megachilidae,Trachusa dumerlei,bees,0,0,8,4,6,NA,NA,NA,NA,NA
Megachilidae,Trachusa integra,bees,0,4,1,8,24,0.0889008157814072,NA,NA,NA,NA
Megachilidae,Trachusa interrupta,bees,42,16,28,150,126,0.140691508601369,-0.0331026147948958,NA,-0.00621084069560492,NA
Megachilidae,Trachusa laeviventris,bees,1,0,23,32,54,0.01142018973771,NA,NA,NA,NA
Megachilidae,Trachusa laticeps,bees,1,2,16,26,27,-0.0347450411391824,NA,NA,NA,NA
Megachilidae,Trachusa pubescens,bees,6,1,18,5,1,NA,NA,NA,NA,NA
Melittidae,Dasypoda albimana,bees,0,0,9,13,81,NA,NA,NA,NA,NA
Melittidae,Dasypoda argentata,bees,122,141,158,107,88,NA,NA,NA,NA,NA
Melittidae,Dasypoda braccata,bees,14,0,15,7,9,NA,NA,NA,-0.264617683420237,NA
Melittidae,Dasypoda cingulata,bees,22,75,125,162,517,NA,NA,NA,NA,NA
Melittidae,Dasypoda crassicornis,bees,19,39,144,221,605,-0.0570851701224437,0.0957007284699956,NA,NA,NA
Melittidae,Dasypoda dusmeti,bees,21,84,108,87,146,NA,NA,NA,NA,NA
Melittidae,Dasypoda frieseana,bees,2,0,19,0,2,-0.0985596224186735,NA,NA,NA,NA
Melittidae,Dasypoda hirtipes,bees,907,1104,1339,1152,10949,-0.0506422226902401,-0.023676372648777,0.013696384786234,0.00377385182774858,0.0378127364785698
Melittidae,Dasypoda iberica,bees,0,2,0,3,32,NA,NA,NA,NA,NA
Melittidae,Dasypoda michezi,bees,0,0,0,0,1,NA,NA,NA,NA,NA
Melittidae,Dasypoda morawitzi,bees,0,0,0,0,11,NA,NA,NA,NA,NA
Melittidae,Dasypoda morotei,bees,3,59,19,71,80,0.022641120499011,NA,NA,NA,NA
Melittidae,Dasypoda pyriformis,bees,3,6,96,21,18,NA,NA,NA,NA,NA
Melittidae,Dasypoda pyrotrichia,bees,9,0,4,13,19,NA,NA,NA,NA,NA
Melittidae,Dasypoda spinigera,bees,0,0,18,8,1,NA,NA,NA,NA,NA
Melittidae,Dasypoda suripes,bees,28,8,72,18,12,NA,NA,NA,NA,NA
Melittidae,Dasypoda visnaga,bees,67,65,200,42,81,-0.0825761964971462,NA,NA,NA,NA
Melittidae,Macropis europaea,bees,381,558,894,1259,6300,0.0206436935636256,0.00653404237981551,0.0134131930036914,0.017423131482611,0.0177628425622743
Melittidae,Macropis frivaldszkyi,bees,5,2,17,9,2,NA,NA,NA,-0.00438131715677455,NA
Melittidae,Macropis fulvipes,bees,176,260,445,349,1389,0.0216073774503903,0.0128347474052672,-0.0142358538694589,0.0369636372699283,0.0540111936561659
Melittidae,Melitta budashkini,bees,0,0,0,0,2,NA,NA,NA,NA,NA
Melittidae,Melitta budensis,bees,1,0,0,0,1,NA,NA,NA,NA,NA
Melittidae,Melitta dimidiata,bees,39,30,105,161,163,-0.0854776563076844,-0.0961162466855339,0.104306379100395,-0.114011244968141,NA
Melittidae,Melitta haemorrhoidalis,bees,513,569,1127,1239,4267,NA,-0.0561452196839939,-0.0131233745242654,-0.00197710437276748,-0.0040924520347062
Melittidae,Melitta hispanica,bees,0,0,0,3,10,NA,NA,NA,NA,NA
Melittidae,Melitta iberica,bees,4,0,6,4,0,NA,NA,NA,NA,NA
Melittidae,Melitta kastiliensis,bees,4,0,7,0,6,-0.144072150653664,NA,NA,NA,NA
Melittidae,Melitta leporina,bees,797,886,1459,987,3330,-0.0920180903192577,-0.0176406398106706,-0.0583502670566382,0.0014445115957238,-0.00247631708909711
Melittidae,Melitta maura,bees,0,7,62,7,0,NA,NA,NA,NA,NA
Melittidae,Melitta melanura,bees,0,30,7,4,15,NA,NA,NA,-1.25496110614535e-4,NA
Melittidae,Melitta murciana,bees,0,4,4,7,37,NA,NA,NA,NA,NA
Melittidae,Melitta nigricans,bees,153,175,219,189,3876,0.080870588351033,0.0195148555859372,0.065121774349476,0.0223618486999663,NA
Melittidae,Melitta seitzi,bees,0,0,1,12,0,NA,NA,NA,NA,NA
Melittidae,Melitta sibirica,bees,0,0,0,0,1,NA,NA,NA,NA,NA
Melittidae,Melitta tomentosa,bees,0,0,2,0,2,NA,NA,NA,NA,NA
Melittidae,Melitta tricincta,bees,257,189,316,834,1319,-0.0428923146628112,0.0637925335570553,0.00961857316256002,-0.0261886186523589,-0.0572846691628618
Melittidae,Melitta udmurtica,bees,0,0,14,10,2,NA,NA,NA,NA,NA
Syrphidae,Anasimyia contracta,hoverflies,0,0,6,14,162,NA,NA,0.477491153121991,0.196892736549102,-0.0366274428992164
Syrphidae,Anasimyia femorata,hoverflies,0,0,0,6,1,NA,NA,NA,NA,NA
Syrphidae,Anasimyia interpuncta,hoverflies,4,5,24,100,602,NA,NA,0.112814996465471,0.13147083021086,0.0702031724245103
Syrphidae,Anasimyia lunulata,hoverflies,1,5,71,93,125,NA,NA,-0.0604354872873295,-0.0602514693859156,-0.0125813467281898
Syrphidae,Anasimyia transfuga,hoverflies,4,14,27,160,467,NA,NA,-0.0575518270965668,-0.0317159807282027,-0.0104980008574618
Syrphidae,Baccha elongata,hoverflies,5,7,74,312,799,NA,NA,NA,NA,NA
Syrphidae,Blera eoa,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Blera fallax,hoverflies,9,11,26,106,328,NA,NA,NA,NA,NA
Syrphidae,Brachyopa atlantea,hoverflies,0,0,1,0,0,NA,NA,NA,NA,NA
Syrphidae,Brachyopa bicolor,hoverflies,14,7,39,147,383,0.116295828655732,0.00303762103049088,-0.0232104811962466,-0.0379379634010326,-0.0318742892890699
Syrphidae,Brachyopa bimaculosa,hoverflies,0,0,0,5,22,NA,NA,NA,NA,NA
Syrphidae,Brachyopa cinerea,hoverflies,4,4,5,8,23,NA,NA,NA,NA,NA
